SITENO,EAST,NORTH,Comment,distance,No Data (sea or off map),Broadleaved woodland,Coniferous Woodland,Arable and Horticulture,Improved Grassland,Rough Grassland,Neutral Grassland,Calcareous Grassland,Acid Grassland ,"Fen, Marsh and Swamp",Heather,Heather grassland,Bog,Montane Habitats,Inland Rock,Salt water,Freshwater,Supra-littoral Rock,Supra-littoral Sediment,Littoral Rock,Littoral sediment,Saltmarsh,Urban,Suburban,TOTAL COUNT
2068,519500,154700, ,1000,0,2533,0,183,2044,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,5024
2588,356600,174300, ,1000,0,1210,39,232,1149,253,0,0,36,0,0,0,0,0,0,154,7,0,0,0,0,164,0,1780,5024
2713,379700,365100, ,1000,0,1222,0,2165,1150,266,80,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,16,29,5024
3257,556000,271000, ,1000,0,558,0,2314,891,421,0,0,0,415,44,165,0,0,0,0,5,0,0,0,0,0,0,211,5024
3631,401100,260600, ,1000,0,152,0,1221,3081,74,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5024
1738,290000,78700, ,1000,0,1243,1295,1312,526,248,0,0,31,0,115,0,0,0,38,0,0,0,0,0,0,0,109,107,5024
3548,119885,601715,Off GB LCM2007,1000,5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5027
1740,282500,76900, ,1000,0,1096,307,1434,952,55,105,0,0,0,109,105,0,0,0,0,16,0,0,0,0,0,406,439,5024
3552,146129,525064,Off GB LCM2007,1000,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5025
3909,420200,298900, ,1000,0,363,23,2235,406,241,209,0,0,0,0,0,0,0,137,0,1197,0,0,0,0,0,83,130,5024
1375,464000,191700, ,1000,0,48,0,2046,1361,367,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,331,866,5024
3318,635800,308200, ,1000,0,41,0,3151,805,225,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,44,731,5024
3249,562200,261200, ,1000,0,119,0,1477,3064,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,70,5024
2585,365800,150600, ,1000,0,294,0,2789,1396,195,0,0,0,0,0,21,0,0,12,0,0,0,0,0,0,0,40,277,5024
2698,288500,697800, ,1000,0,575,61,5,537,200,147,0,2414,0,56,130,0,0,0,0,0,0,0,0,0,0,28,871,5024
3323,637000,323300, ,1000,0,895,43,1113,487,101,0,0,0,2050,0,55,0,0,0,0,216,0,0,0,0,0,40,24,5024
3425,432400,463200, ,1000,0,78,180,3186,1157,24,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,231,5024
3835,485500,155300, ,1000,0,235,0,171,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,3171,5024
3912,432600,265800, ,1000,0,124,27,372,1209,77,25,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,1128,1971,5024
4203,224700,672000, ,1000,0,163,17,0,447,950,0,0,383,0,137,1915,465,0,0,0,536,0,0,0,0,0,0,11,5024
1474,515300,133900, ,1000,0,859,46,1322,2412,0,44,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,318,5024
1548,639200,166300, ,1000,1223,189,0,27,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,331,0,616,2278,5024
1830,242400,70600, ,1000,0,734,0,1714,1737,366,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,21,436,5024
2295,334500,104400, ,1000,0,372,103,2247,1026,165,514,0,0,0,0,0,0,0,202,0,48,0,0,0,0,0,63,284,5024
2591,347100,165200, ,1000,0,2025,1488,449,669,288,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5024
1383,450200,203800, ,1000,0,269,0,1799,1777,793,238,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,28,107,5024
1470,497200,112800, ,1000,0,2195,0,1210,1539,26,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1471,482000,128500, ,1000,0,2438,463,607,635,199,16,0,0,0,223,314,0,0,0,0,0,0,0,0,0,0,35,94,5024
1473,492000,116000, ,1000,0,3692,0,448,692,74,0,87,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,8,5024
1476,507900,101600, ,1000,1705,22,0,1139,231,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,349,0,48,1440,5024
1477,489800,101700, ,1000,0,8,0,4212,179,23,0,0,0,0,0,25,0,0,200,0,16,0,0,0,0,0,307,54,5024
1478,551500,141700, ,1000,0,1284,26,1368,2224,63,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5024
1552,615700,163600, ,1000,0,2638,1257,415,530,20,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,127,5024
1828,178500,59900, ,1000,0,33,0,2551,306,996,0,0,0,0,130,32,0,0,0,0,0,0,698,0,27,0,30,221,5024
1829,200000,39400, ,1000,3456,212,0,265,777,0,0,0,0,0,28,0,0,0,0,0,9,0,0,247,30,0,0,0,5024
1831,193500,58100, ,1000,0,1275,22,1012,1676,166,0,0,0,0,73,0,0,0,653,0,10,0,0,0,0,0,52,85,5024
1832,136400,22400, ,1000,1671,345,0,1036,551,133,0,0,152,0,551,178,0,0,0,0,17,0,15,326,8,0,20,21,5024
2072,534000,172400, ,1000,0,694,0,0,1122,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,247,2941,5024
2294,349400,88600, ,1000,2244,18,0,1558,721,84,0,0,0,0,0,0,0,0,0,0,0,9,256,0,0,0,10,124,5024
2296,407400,105800, ,1000,0,491,66,868,2059,478,2,0,0,0,199,118,0,0,16,0,21,0,0,0,0,0,58,648,5024
2297,407800,101700, ,1000,0,922,46,128,613,106,44,0,0,42,163,89,0,0,0,0,0,0,0,0,0,0,47,2824,5024
2589,371700,193600, ,1000,0,479,23,3506,449,121,338,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,99,5024
2590,360500,160500, ,1000,0,551,212,2691,1061,497,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,5024
2592,345700,175200, ,1000,0,939,0,819,1848,193,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,26,1119,5024
2593,347400,132500, ,1000,0,278,56,1186,3049,324,55,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,60,5024
3121,593100,235200, ,1000,0,1111,105,2444,873,431,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,10,5024
3122,645600,272600, ,1000,0,1403,1164,1093,339,496,0,0,0,288,155,34,0,0,0,0,0,0,0,0,0,0,22,30,5024
3123,646800,271700, ,1000,0,1052,3056,25,641,94,0,0,0,67,75,0,0,0,0,0,0,0,0,0,0,0,0,14,5024
3258,578300,185700, ,1000,12,529,0,398,1679,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,572,149,799,5024
3311,575300,311400, ,1000,0,162,5,4444,14,273,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,23,76,5024
3427,504400,484400, ,1000,0,0,0,2522,491,83,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,254,1636,5024
3550,141016,522791,Off GB LCM2007,1000,5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5021
3551,144999,524759,Off GB LCM2007,1000,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5025
3628,346300,292400, ,1000,0,513,74,429,2980,105,0,0,405,0,0,294,0,0,0,0,0,0,0,0,0,0,0,224,5024
3629,400400,218600, ,1000,0,350,55,1450,2168,877,0,0,0,0,32,59,0,0,18,0,0,0,0,0,0,0,0,15,5024
3632,382500,234500, ,1000,0,62,0,3998,383,339,70,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,161,5024
3634,379200,278500, ,1000,0,552,0,1661,2637,117,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,43,5024
3836,431500,127700, ,1000,0,1994,602,1623,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5024
1165,354300,477700, ,1000,0,1506,21,42,1616,477,0,0,245,0,0,647,0,0,402,0,0,0,0,0,0,0,0,68,5024
1479,533200,104700, ,1000,0,22,0,815,923,123,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,2513,5024
1480,532100,107200, ,1000,0,70,0,168,2022,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,1887,5024
1481,522200,104500, ,1000,2263,0,0,0,29,0,0,0,0,0,0,0,0,0,0,251,0,0,270,0,222,105,1049,835,5024
1482,521100,107200, ,1000,0,149,0,592,3715,0,0,0,0,0,0,0,0,0,0,90,46,0,15,0,26,9,0,382,5024
1553,616600,163500, ,1000,0,2047,1449,1067,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,26,5024
1741,282300,46300, ,1000,0,1176,48,2352,1178,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1743,252200,54900, ,1000,0,1117,95,1985,1076,241,0,0,74,0,26,2,0,0,15,0,87,0,0,0,18,0,28,260,5024
1744,282300,113000, ,1000,0,480,0,2574,1756,133,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,9,5024
1745,275300,69800, ,1000,0,937,11,880,2275,74,0,0,12,0,103,18,0,0,0,0,0,0,0,0,0,0,81,633,5024
1746,293900,56200, ,1000,2518,479,0,421,413,12,0,0,66,0,0,0,0,0,0,0,21,0,0,38,98,17,175,766,5024
1834,210800,91100, ,1000,94,1477,0,931,2135,58,0,0,102,0,17,0,0,0,0,18,0,0,0,126,0,0,28,38,5024
2073,518700,162000, ,1000,0,438,29,1363,1952,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1097,5024
2298,402000,84000, ,1000,0,225,858,200,875,28,29,0,0,39,1244,804,0,0,14,117,39,0,281,0,0,103,0,168,5024
2299,366500,100600, ,1000,0,160,0,1629,2336,527,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,347,5024
2595,351700,128800, ,1000,0,321,10,3135,1367,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5024
2596,335700,110000, ,1000,0,660,703,1412,1246,963,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5024
2598,321000,146000, ,1000,466,103,0,1558,781,0,110,0,0,0,0,0,0,0,25,539,0,0,53,531,214,41,548,55,5024
2599,349800,132700, ,1000,0,1384,792,1037,1707,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5024
2675,232400,635800, ,1000,461,161,126,155,2388,384,0,0,0,0,28,9,0,0,0,0,77,0,526,0,533,0,14,162,5024
2716,365100,377700, ,1000,0,278,33,1766,1923,65,228,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,504,5024
2822,461900,299600, ,1000,0,71,0,963,798,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2879,5024
3064,274000,322900, ,1000,0,713,2711,88,690,541,0,0,111,0,78,92,0,0,0,0,0,0,0,0,0,0,0,0,5024
3065,218800,245000, ,1000,0,972,40,20,2515,51,343,0,0,0,28,0,0,0,0,119,81,0,0,0,171,187,110,387,5024
3124,586500,262100, ,1000,0,981,36,1889,1233,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,797,5024
3259,545500,202600, ,1000,0,196,0,2282,673,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,1588,5024
3260,583700,191700, ,1000,0,1789,0,1448,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1285,5024
3261,538000,201500, ,1000,0,1043,0,1896,1071,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,61,802,5024
3262,538500,199400, ,1000,0,218,0,1805,1075,0,229,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,488,1194,5024
3263,566300,187500, ,1000,0,999,0,1446,1464,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,111,961,5024
3264,566200,187800, ,1000,0,1167,0,1085,1490,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,131,1108,5024
3266,553500,218500, ,1000,0,1314,0,2802,864,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5024
3267,547200,182100, ,1000,0,28,0,1,10,931,0,0,0,0,0,0,0,0,0,1352,19,0,0,0,722,28,1248,685,5024
3327,636900,319400, ,1000,0,391,0,1407,345,131,0,0,0,2444,0,0,0,0,0,0,296,0,0,0,0,0,0,10,5024
3330,612900,308900, ,1000,0,442,0,2409,1485,629,22,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,16,0,5024
3331,565400,321600, ,1000,0,449,500,1579,1176,179,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1047,5024
3430,496200,492000, ,1000,0,689,530,561,1953,1018,58,0,39,0,80,96,0,0,0,0,0,0,0,0,0,0,0,0,5024
3431,469400,519800, ,1000,0,14,0,2281,1578,73,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,902,5024
3432,470400,499000, ,1000,0,112,0,13,2130,527,0,0,375,0,1367,197,303,0,0,0,0,0,0,0,0,0,0,0,5024
3433,457200,448200, ,1000,0,776,12,2063,1199,129,0,0,0,0,21,0,0,0,0,0,31,0,0,0,0,0,19,774,5024
3434,437000,463000, ,1000,0,330,68,2533,1794,20,0,0,0,47,0,0,0,0,0,0,155,0,0,0,0,0,0,77,5024
3435,436200,462800, ,1000,0,144,38,2447,2031,83,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,58,5024
3553,110850,588937,Off GB LCM2007,1000,5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5018
2679,280500,698500, ,1000,0,528,845,57,2903,165,0,0,347,0,0,78,0,0,0,0,81,0,0,0,0,0,20,0,5024
1735,278700,78900, ,1000,0,2879,150,649,1158,0,10,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,20,0,5024
4005,512100,174900, ,1000,0,117,0,0,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,2425,5024
1468,530900,107200, ,1000,0,65,0,81,1482,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,2747,5024
3633,377000,247000, ,1000,0,618,143,645,932,10,0,0,713,0,37,0,0,0,0,0,0,0,0,0,0,0,55,1871,5024
1384,450700,197200, ,1000,0,277,0,1584,655,110,171,0,0,0,0,0,0,0,21,0,119,0,0,0,0,0,359,1728,5024
2956,453500,529500, ,1000,3201,0,0,0,426,53,0,0,0,0,0,0,0,0,0,451,0,0,176,0,629,0,57,31,5024
3269,536800,204300, ,1000,0,1052,39,167,770,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,60,1922,5024
3315,567500,329000, ,1000,0,512,1871,923,155,150,0,0,0,0,794,550,0,0,0,0,22,0,0,0,0,0,15,32,5024
3332,636900,319400, ,1000,0,391,0,1407,345,131,0,0,0,2444,0,0,0,0,0,0,296,0,0,0,0,0,0,10,5024
3333,638400,313800, ,1000,0,855,30,2033,1213,98,0,0,0,664,0,0,0,0,0,0,100,0,0,0,0,0,20,11,5024
3334,583200,331600, ,1000,0,200,1001,2408,560,688,91,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,61,5024
3335,624900,310200, ,1000,0,1159,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,2508,5024
3336,640900,317800, ,1000,0,226,0,1914,2307,281,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,37,29,5024
3337,568100,332000, ,1000,0,1016,0,2380,1046,183,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,388,5024
3338,577300,294300, ,1000,0,883,2044,823,793,407,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5024
3340,586300,281100, ,1000,0,739,612,558,1764,502,160,0,0,0,20,0,0,0,0,0,162,0,0,0,0,0,138,369,5024
3436,455600,527500, ,1000,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,9,0,943,0,170,0,0,0,5024
3437,391200,478800, ,1000,0,615,0,0,793,0,0,1092,1553,0,161,783,0,0,0,0,0,0,0,0,0,0,0,27,5024
3557,113157,602896,Off GB LCM2007,1000,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5030
3644,397500,289600, ,1000,0,71,0,0,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,2918,5024
3645,375200,278700, ,1000,0,1348,1564,395,1437,122,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,26,5024
3646,350500,251500, ,1000,0,2886,338,627,1000,153,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5024
3844,422300,145400, ,1000,0,403,69,2043,672,67,0,1332,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,421,5024
3845,469800,116300, ,1000,0,18,0,2128,1113,174,56,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,21,1500,5024
3847,435100,101900, ,1000,0,648,1564,0,14,12,0,0,0,0,603,2008,0,0,0,0,0,0,0,0,0,0,79,96,5024
3848,430700,107300, ,1000,0,2347,50,340,1072,278,100,0,0,0,434,0,0,0,26,0,0,0,0,0,0,0,16,361,5024
3849,431500,103600, ,1000,0,2251,1248,82,406,774,65,0,0,0,14,100,0,0,13,0,0,0,0,0,0,0,0,71,5024
3850,441900,97200, ,1000,1653,105,0,552,1392,163,2,0,0,0,0,0,0,0,7,161,179,0,77,0,331,334,0,68,5024
3917,434500,256500, ,1000,0,615,15,2591,1270,236,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,71,217,5024
3918,438500,275500, ,1000,0,1313,4,1172,1619,272,252,0,0,0,0,0,0,0,20,0,268,0,0,0,0,0,0,104,5024
10528,479500,251500, ,1000,0,2602,372,1069,384,308,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,56,205,5024
10529,485000,253500, ,1000,0,2488,420,2006,62,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5024
10531,465500,243000, ,1000,0,2931,197,372,1320,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,5024
10532,461000,241500, ,1000,0,1703,60,1364,1747,101,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,26,5024
10533,465700,242400, ,1000,0,2913,311,378,1315,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,71,5024
10534,518500,269800, ,1000,0,1668,115,3177,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5024
4018,523000,213400, ,1000,0,1580,0,349,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2127,5024
4020,504500,193500, ,1000,0,458,41,627,1758,11,0,0,0,0,0,0,0,0,0,0,883,0,0,0,0,0,19,1227,5024
4021,504800,205500, ,1000,0,465,0,912,1054,110,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,344,2078,5024
4214,351700,684100, ,1000,0,171,254,3694,521,207,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,46,57,5024
4215,308800,679000, ,1000,0,832,482,1060,625,274,0,0,0,0,100,0,0,0,27,1487,32,0,0,46,24,0,18,17,5024
4216,308800,679000, ,1000,0,832,482,1060,625,274,0,0,0,0,100,0,0,0,27,1487,32,0,0,46,24,0,18,17,5024
4217,307500,669700, ,1000,0,743,259,2215,333,523,0,0,0,0,1,23,0,0,209,0,0,0,0,0,0,0,247,471,5024
4218,346700,629300, ,1000,0,230,526,362,920,766,0,0,205,0,28,0,0,0,0,0,61,0,0,0,0,0,302,1624,5024
4219,256800,666200, ,1000,0,152,0,0,85,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,3535,943,5024
4220,260300,662100, ,1000,0,164,33,0,447,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,2225,2007,5024
4507,356000,173000, ,1000,0,1889,89,169,1362,175,0,0,34,0,0,0,0,0,0,130,43,0,18,56,8,102,43,906,5024
4510,311000,136900, ,1000,0,261,0,1003,3229,400,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,114,5024
3916,434900,268900, ,1000,0,546,77,3381,536,121,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,339,5024
3920,440100,279600, ,1000,0,909,37,2530,1195,90,0,0,0,0,0,0,0,0,1,0,237,0,0,0,0,0,0,25,5024
3921,439200,278900, ,1000,0,565,0,2340,1111,75,11,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,39,424,5024
3923,445300,270300, ,1000,0,123,6,962,1936,119,0,0,0,0,0,0,0,0,0,0,1840,0,0,0,0,0,0,38,5024
3924,425400,260000, ,1000,0,264,0,2920,1714,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5024
3925,440800,265600, ,1000,0,65,0,2867,1503,140,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,62,364,5024
3926,413400,294600, ,1000,0,451,0,1195,584,364,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,155,2256,5024
3927,442000,264200, ,1000,0,214,0,3188,997,2,88,0,0,0,0,0,0,0,117,0,70,0,0,0,0,0,5,343,5024
3928,409200,295600, ,1000,0,125,292,0,1263,0,0,0,0,0,559,181,0,0,0,0,65,0,0,0,0,0,121,2418,5024
3929,410300,297500, ,1000,0,2179,411,0,703,0,0,0,0,0,322,234,0,0,0,0,186,0,0,0,0,0,11,978,5024
3930,410300,297600, ,1000,0,2226,421,0,712,0,0,0,0,0,309,202,0,0,0,0,181,0,0,0,0,0,14,959,5024
3931,408800,296600, ,1000,0,322,291,0,902,0,0,0,0,0,1278,643,158,0,0,0,21,0,0,0,0,0,57,1352,5024
3932,409500,298400, ,1000,0,1932,314,0,861,0,0,0,0,0,612,240,0,0,0,0,97,0,0,0,0,0,0,968,5024
3933,409400,296100, ,1000,0,356,322,0,1397,0,0,0,0,0,970,478,0,0,0,0,50,0,0,0,0,0,53,1398,5024
3934,410300,296700, ,1000,0,2133,179,0,992,0,0,0,0,0,281,431,0,0,0,0,95,0,0,0,0,0,53,860,5024
3935,409000,298200, ,1000,0,1301,132,0,984,0,0,0,0,0,751,252,120,0,0,0,71,0,0,0,0,0,1,1412,5024
3936,419300,298200, ,1000,0,723,23,2352,448,477,336,0,0,0,0,0,0,0,318,0,261,0,0,0,0,0,35,51,5024
3937,420200,298900, ,1000,0,363,23,2235,406,241,209,0,0,0,0,0,0,0,137,0,1197,0,0,0,0,0,83,130,5024
4016,528800,187800, ,1000,0,825,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,1480,5024
4017,515300,217300, ,1000,0,168,0,2604,2059,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5024
3062,290500,186500, ,1000,0,880,4,215,2685,400,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,31,768,5024
3256,536300,187100, ,1000,0,156,29,0,1691,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2237,874,5024
3549,142579,523461,Off GB LCM2007,1000,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5025
3630,376000,246500, ,1000,0,1377,79,642,1787,123,0,0,492,0,0,53,0,0,0,0,0,0,0,0,0,0,11,460,5024
1609,496300,323300, ,1000,0,603,67,4351,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1611,495400,322500, ,1000,0,1913,246,2522,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,5024
1612,494300,323300, ,1000,0,1541,206,2343,349,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,55,5024
10056,265300,148500, ,1000,0,1745,93,149,1567,335,0,0,725,0,353,0,0,0,0,17,0,0,0,0,0,0,16,24,5024
10214,270700,72900, ,1000,0,1642,52,908,2040,335,0,0,34,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10445,385400,110600, ,1000,0,428,44,2141,2023,234,33,110,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5024
10517,265700,148200, ,1000,0,1922,49,41,2097,204,0,0,540,0,147,0,0,0,0,0,0,0,0,0,0,0,0,24,5024
10518,268900,71600, ,1000,0,2205,12,316,1164,307,0,0,455,0,364,0,0,0,0,0,200,0,0,0,0,0,1,0,5024
10519,272000,68200, ,1000,0,2104,57,957,1738,69,0,0,14,0,78,0,0,0,0,0,0,0,0,0,0,0,0,7,5024
10520,275300,148800, ,1000,0,1498,103,9,2204,511,0,0,345,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10521,264500,147400, ,1000,0,1201,84,9,2589,448,0,0,492,0,158,0,0,0,0,0,0,0,0,0,0,0,0,43,5024
10522,266000,146800, ,1000,0,1713,25,0,2966,112,0,0,119,0,78,0,0,0,0,0,0,0,0,0,0,0,0,11,5024
10523,396900,87200, ,1000,0,234,675,204,276,121,0,0,0,0,384,1115,0,0,24,417,0,0,397,0,40,819,0,318,5024
10524,316700,308700, ,1000,0,334,878,274,3030,351,0,0,0,0,0,129,0,0,0,0,4,0,0,0,0,0,0,24,5024
10526,612500,162900, ,1000,0,1807,1321,1758,94,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,18,5024
10527,619000,164400, ,1000,0,2084,71,1536,1149,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,166,5024
2717,328200,379200, ,1000,0,58,0,2582,1193,148,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,14,576,5024
3328,594900,328500, ,1000,0,706,51,2144,1667,133,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,48,5024
1166,349100,473100, ,1000,0,2672,79,54,1480,449,0,0,44,0,0,110,0,0,46,0,0,0,0,0,0,0,28,62,5024
1483,496900,111900, ,1000,0,1587,0,1000,2410,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5024
1833,199700,46400, ,1000,0,1206,0,2722,1014,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5024
2597,351600,149000, ,1000,0,541,0,224,4008,234,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2953,425400,572400, ,1000,0,431,26,2537,889,89,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,322,666,5024
3125,642700,274900, ,1000,0,472,18,1993,1610,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,282,5024
3265,568800,187200, ,1000,0,2095,0,214,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1147,5024
3429,431500,466300, ,1000,0,119,50,3388,1218,139,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,79,5024
1385,451600,197100, ,1000,0,544,19,1830,733,187,97,0,0,0,0,7,0,0,169,0,778,0,0,0,0,0,144,516,5024
3329,598400,283400, ,1000,0,576,1657,1717,649,365,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,5024
1558,614400,163500, ,1000,0,2963,1446,310,95,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,149,5024
1749,254200,63600, ,1000,0,2081,0,267,2269,353,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,9,5024
2445,425200,126100, ,1000,0,774,168,2978,950,48,54,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,18,5024
